Period,Altman Z-Score,Springate Score,Ohlson O-score,Zmijewski Score
1807,36.11725581,75.33767898,-4.68359969,-7.603009822
1808,76.126369,67.07948012,-4.909442268,-7.604024614
1809,58.90026465,16.23491504,-5.181206432,-8.107457663
1810,69.298122,39.57315463,-5.000541594,-7.937626239
1811,13.38131414,6.112145927,-4.949000196,-8.03316507
1812,32.8863458,54.36115666,-4.917404084,-7.98403872
1813,26.39812213,32.97553848,-4.809625148,-7.802079082
1814,25.71982617,31.2970189,-4.895813171,-8.104684407
1815,8.437434558,10.5323344,-4.612799606,-7.796276022
1816,17.61754398,63.91352061,-4.515435258,-7.722871321
1817,16.1763656,22.01447165,-4.816102391,-7.823461567
1818,41.49612364,29.85211849,-4.976701625,-8.044592455
1819,30.05140724,39.7370872,-4.674505315,-7.590946126
1820,12.32410127,10.5487533,-4.805722451,-7.898903709
1821,21.74768641,33.71022503,-4.782718578,-7.893730679
1822,35.12308667,25.05925816,-4.907122523,-7.922057089
1823,36.1847584,85.69441292,-4.714136413,-7.83172372
1824,9.854834552,10.94335764,-4.701114894,-7.762135095
1825,17.80057197,12.34003504,-4.833103278,-7.997609778
1826,72.51139898,25.57527701,-4.868329847,-7.851878502
1827,25.87961046,11.6120211,-4.877905325,-7.827101137
1828,51.13193479,26.21706579,-5.036449077,-7.843727023
1829,183.2318477,47.52051166,-4.78837079,-7.975693292
1830,10.36731515,16.15150438,-4.448097728,-7.294856805
1831,22.06218612,37.18778328,-4.698176589,-7.796426478
1832,19.73876562,54.02284274,-4.575873771,-7.66143642
1833,50.23633123,49.06453123,-4.763849283,-7.525939751
1834,12.55280214,58.10738906,-4.186286865,-7.312906936
1835,332.538861,81.13056618,-4.97312793,-8.00094527
1836,100.3701191,33.88705631,-5.216236872,-8.002883925
1837,38.14005306,54.64304846,-4.693002585,-7.639223237
1838,61.78151145,70.94476794,-4.785364923,-7.913622551
1839,10.30001138,18.77027443,-4.560050355,-7.705903618
1840,12.9187048,26.82512591,-4.652829572,-7.834980574
1841,27.62822506,21.7051743,-4.909713355,-7.867981798
1842,28.82572289,22.69209371,-4.681437919,-7.631254205
1843,16.2282707,28.93296821,-4.73685933,-7.869069205
1844,35.1911104,31.04760602,-5.06229608,-7.973314475
1845,17.16471013,15.87049567,-4.890404922,-7.971293125
1846,33.5458934,24.20789954,-5.000123611,-7.994635206
1847,6.101088215,12.34002266,-4.303437287,-7.447890516
1848,52.84738174,34.61906997,-4.996443708,-7.994059968
1849,45.77990562,140.3777785,-4.728181559,-7.847023753
1850,162.2557429,29.70877961,-5.326010114,-8.159835622
1851,24.21735645,43.83337528,-4.756992311,-7.94200953
1852,9.607100413,10.94207624,-4.715271757,-7.847660788
1853,28.32914404,35.67485739,-4.85229828,-7.943275999
1854,21.10474023,21.37613825,-4.832429467,-7.917948421
1855,26.92018428,24.23299834,-4.860930288,-7.771551092
1856,128.142582,38.68280262,-5.291750245,-8.065695412
1857,33.68281477,45.57909457,-4.915428308,-7.934623741
1858,47.98545811,78.54408759,-4.921546467,-7.837378628
1859,25.81463452,35.40572766,-4.838269105,-7.999476572
1860,26.47493387,33.47495727,-4.858588949,-8.019245655
1861,32.92932236,70.4913357,-4.695810645,-7.52948164
1862,6.388022319,24.18194398,-3.691148012,-6.746365222
1863,12.03611795,28.83799113,-4.453110637,-7.694756424
1864,8.842508503,24.52042543,-4.353882048,-7.513485601
1865,8.901559206,25.29166303,-4.402204092,-7.651924672
1866,4.084106816,20.78584866,-1.013281457,-4.181576307
1867,17.62283208,21.11994598,-4.86096006,-7.870963794
1868,8.19244015,15.34140634,-4.526989271,-7.612514234
1869,32.24702425,36.75473653,-4.822754803,-7.915651246
1870,4.673257566,20.63859687,-2.152877077,-5.44762534
1871,3.260691951,8.426687203,-3.651374475,-6.745684423
1872,17.40214224,53.50130593,-4.494080718,-7.327278945
1873,13.81087693,43.95530142,-4.42978005,-7.603214661
1874,7.296460493,15.32337361,-4.43237047,-7.449955325
1875,75.27420253,42.39186368,-4.859449077,-7.882318917
1876,20.07418546,11.6040372,-4.894809062,-7.956259955
1877,66.08552739,47.49002442,-4.829065897,-7.937013763
1878,40.75199756,54.51014953,-4.648477729,-7.691228235
1879,29.05904273,17.14615843,-4.894714235,-7.993695693
1880,15.31368518,10.5338698,-4.824449263,-7.927511717
1881,26.24815763,53.8243959,-4.782675628,-7.781296328
1882,13.09330995,10.99221501,-4.827635775,-7.910085932
1883,167.552665,73.2787043,-4.944330561,-7.860433485
1884,56.39195213,54.3396648,-4.908295157,-8.233029375
1885,20.67647682,41.71516361,-4.855732862,-7.929560918
1886,91.1428109,45.55147169,-5.034776071,-8.015428137
1887,13.86994917,20.42847423,-4.649373177,-7.465345924
1888,32.76640287,40.66597768,-4.740285064,-7.913657638
1889,72.25902592,24.54090302,-5.15300526,-7.99063342
1890,17.54963342,13.96976217,-4.662587441,-7.812435946
1891,16.32752761,12.05679257,-4.802161254,-7.864782648
1892,34.91872766,20.32341811,-4.911992519,-7.929940696
1893,17.06121499,22.86426586,-4.834943425,-7.800851064
1894,14.87366026,19.06359031,-4.812504864,-7.886604843
1895,39.95814724,53.91611569,-4.864459423,-8.046529161
1896,8.598965315,6.87659529,-4.607140174,-7.809192776
1897,42.46148926,11.23739688,-5.192925404,-8.272753243
1898,97.01615596,24.28543586,-4.938216522,-7.977392568
1899,11.8915877,12.38802273,-4.764655473,-7.93995709
1900,24.08649509,17.4007418,-4.967535668,-8.023036619
1901,63.38791918,27.51638391,-4.904267097,-7.919418003
1902,11.66530455,17.8196941,-4.710572559,-7.888225394
1903,10.64530457,36.11360762,-4.44822917,-7.671029626
1904,13.31586443,12.72566223,-4.83841607,-7.915773629
1905,11.48398385,13.7606537,-4.760668806,-7.869416515
1906,62.85145954,46.25752645,-5.035717753,-8.065287539
1907,28.33953647,45.65590882,-4.749603158,-7.897642223
1908,44.52572499,27.95468372,-4.905937828,-8.079327085
1909,23.08868317,41.58819161,-4.609425048,-7.527245972
1910,37.05193531,47.12505066,-4.851834655,-7.909123929
1911,31.26082433,45.09177835,-4.967841861,-7.714433824
1912,117.8528169,41.72466274,-5.180415464,-8.02073387
1913,27.33114097,41.77162846,-4.784947863,-8.054564061
1914,33.03335434,24.13394184,-4.932269887,-7.940686508
1915,37.66603027,20.53096573,-5.071138152,-8.007753344
1916,49.40309015,31.02222696,-5.010839182,-8.126484598
1917,9.020679353,9.069588931,-4.63880233,-7.869299436
1918,16.05735284,55.38964578,-4.465191401,-7.740997855
1919,16.39008318,17.79324926,-4.78049359,-7.846330893
1920,71.9213474,43.10155173,-5.055281394,-8.001935122
1921,13.71680521,11.34412114,-4.895212488,-7.896768408
1922,28.03464112,24.5657092,-4.876286882,-7.908996337
1923,86.07025755,33.29156529,-4.871102118,-7.879440618
1924,103.3979384,32.01981537,-4.977109923,-8.020552967
1925,17.46654273,14.50293386,-4.887655091,-7.95822506
1926,21.03276223,38.71708976,-4.792049321,-7.927421345
1927,57.95250266,41.64469486,-4.725300127,-7.66704845
1928,140.6369914,45.55603361,-5.092753448,-8.014545328
1929,54.00890456,30.30515868,-5.08832345,-7.985592608
1930,21.90172618,44.24471354,-4.490619238,-7.497972822
1931,10.90870042,18.96270679,-4.603887036,-7.791876023
1932,29.6297339,18.37182129,-4.832073436,-7.626970108
1933,11.25656798,18.07515425,-4.431327986,-7.503483191
1934,16.72701756,28.28076498,-4.739888404,-7.898498829
1935,22.64476803,25.43809767,-4.790421444,-7.680655816
1936,8.033019034,11.18532446,-4.48063364,-7.648252606
1937,41.30805479,36.92163554,-4.87915997,-7.916368686
1938,35.81154399,138.7910508,-4.629672189,-7.780844439
1939,56.62574598,159.1958755,-4.236809234,-6.59664853
1940,30.39466356,34.13112527,-4.886513128,-8.036373652
1941,12.92794642,10.70022464,-4.768598342,-7.835455841
1942,21.29269854,34.43252714,-4.768037206,-7.925173625
1943,22.44208733,21.76371894,-4.821578439,-7.764851496
1944,21.49228718,24.09203688,-4.833275482,-7.892296044
1945,23.22428956,43.16697778,-4.706625318,-7.810432026
1946,51.57434368,84.62728459,-4.765925987,-7.747292953
1947,25.71585031,32.11691171,-4.833161338,-7.976713586
1948,25.35910136,34.81992794,-4.872727755,-8.042058819
1949,12.15181555,57.31764842,-4.387011344,-7.477765265
1950,22.1460165,8.373161497,-4.211445517,-7.243080102
1951,14.86722943,10.47441901,-4.750056397,-7.974583087
1952,6.228617709,22.81620947,-3.848466443,-6.64934852
1953,14.59767021,30.39920428,-4.733991393,-7.846041242
1954,20.46268924,20.16254175,-4.747269631,-7.785783449
1955,22.636639,48.14268243,-4.66239518,-7.891142173
1956,6.380981586,15.0043721,-4.340205983,-7.434626929
1957,120.2394683,49.68127702,-4.910005818,-7.961603735
1958,28.60391519,12.32039664,-4.908267392,-8.029678174
1959,12.42313751,10.5600854,-4.682600294,-7.848921332
1960,12.34808492,11.6770377,-4.808601913,-7.892684798
1961,184.2722628,76.79814122,-5.10911814,-7.841251381
1962,64.30456542,57.06194898,-4.913117501,-8.059068661
1963,18.11635796,52.2627077,-4.645397254,-7.773188294
1964,8.936120857,11.38749013,-4.642452868,-7.807630421
1965,32.39755961,18.97966516,-4.868493513,-7.823040561
1966,24.98558677,26.16066898,-4.887522458,-7.850363345
1967,21.31467612,60.54814695,-4.59587238,-7.677403546
1968,5.084629724,6.528909933,-4.128246406,-7.239479771
1969,41.96336926,36.99393914,-4.83034553,-7.935219126
1970,48.92310573,51.28200112,-4.558580755,-7.203474094
1971,13.79859286,20.61991538,-4.74450143,-7.922987858
1972,10.61955008,28.38306281,-4.579708846,-7.80465748
1973,8.442957824,12.14416387,-4.619845401,-7.71992711
1974,19.93703265,69.55444435,-4.257790555,-7.124889722
1975,29.66033213,35.8586179,-4.848832861,-7.974149126
1976,36.86166429,47.53292563,-4.878172544,-7.707573602
1977,14.85938811,27.13976531,-4.658538854,-7.687477514
1978,58.1643686,30.22212524,-5.093113559,-8.233373735
1979,10.59055857,8.47404647,-4.729284836,-7.929979997
1980,136.0950563,45.65312752,-4.87406599,-7.986722391
1981,10.74383307,9.837248644,-4.775854991,-7.882442004
1982,35.75234042,39.32101198,-4.83638481,-7.716964929
1983,116.8571598,32.40303924,-5.122415704,-8.03626858
1984,22.54644941,14.05300114,-4.949214169,-7.986538513
1985,245.0087252,81.37778863,-5.138842143,-7.89126223
1986,94.40114622,32.61805399,-5.132475931,-8.012064833
1987,15.07974399,29.1045534,-4.474838725,-7.568288427
1988,10.42116623,19.20522341,-4.510444407,-7.647179966
1989,19.37676797,20.66885303,-4.751104849,-7.591931512
1990,16.90876725,28.58526225,-4.733693937,-7.880002738
1991,14.58383073,16.75142699,-4.782948297,-7.694028554
1992,32.141291,54.31072649,-4.723842707,-7.690035057
1993,29.74129862,110.0293153,-4.587418905,-7.70710924
1994,25.86876614,36.04469222,-4.830535146,-8.008464
1995,26.48185865,8.013547797,-4.964781287,-7.876410448
1996,22.42876387,45.47113707,-4.683572346,-7.770184098
1997,21.06604595,18.46163766,-4.703303115,-7.655114001
1998,21.12403236,19.76036761,-4.860269179,-7.900018377
1999,31.83854243,46.14303482,-4.784311725,-7.980295661
2000,22.12537369,38.65131064,-4.758818008,-7.947773565
2001,11.67112592,16.42610344,-4.425645495,-7.23903631
2002,13.10395822,120.9063246,-2.7949181,-5.682663045
2003,12.13892359,18.15817114,-4.69315004,-7.810159337
2004,18.14747789,31.35641296,-4.68815685,-7.749089678
2005,29.79108732,186.9273567,-3.657463611,-6.911434209
2006,4.862994928,13.71894757,-3.777643683,-6.906679087
2007,10.3497915,12.97806246,-4.694187492,-7.851339224
2008,51.99136044,23.17106129,-4.975552538,-7.921881559
2009,41.66976209,29.9873633,-4.916791423,-7.984826928
2010,10.76427842,36.18308761,-4.095456783,-6.592170823
2011,11.80446811,11.18747635,-4.642221933,-7.788069544
2012,33.80453318,15.11643773,-5.025945772,-8.064562762
2013,176.3833939,49.10662908,-5.115343618,-8.05785687
2014,75.96124888,28.69486729,-5.136191511,-8.047982338
2015,13.94346394,14.34476051,-4.682753295,-7.900735905
2016,18.29521762,31.77274289,-4.72122618,-7.886633388
2017,11.00023867,13.43161339,-4.739851145,-7.763603996
2018,27.15412863,38.81254079,-4.825820383,-7.872353757
2019,26.55184571,27.19151085,-4.879824041,-8.040352408
2020,21.91174578,17.90059996,-4.864575341,-7.93633015
2021,23.85147848,20.95861016,-4.953455253,-8.00615871
2022,20.7075061,32.50742854,-4.733131332,-7.912356098
2023,11.63134896,35.53101768,-4.393602509,-7.652701086
2024,14.17850124,38.32977584,-4.698570816,-7.812742706
2025,10.17551416,30.0840261,-4.366660385,-7.365368972
2026,29.6268227,46.50791025,-4.827024423,-7.855360031
2027,8.187321627,12.17482625,-4.483741175,-7.578983416
2028,21.99960108,28.66811667,-4.815511697,-7.702884403
2029,5.874210763,9.326476479,-4.348076045,-7.523028693
2030,10.11867119,10.94327432,-4.716620258,-7.871548622
2031,47.26186068,22.81678242,-4.908496258,-7.82520831
2032,35.88527207,29.97689561,-4.791150291,-7.942738931
2033,28.0662879,14.25995038,-4.945726522,-8.003430122
2034,178.4681878,45.08553739,-5.320275852,-8.127067604
2035,77.56734684,30.59390309,-5.094473352,-8.019374928
2036,10.4356018,16.81308044,-4.797250842,-7.898994037
2037,23.08295418,30.32616293,-4.870683458,-7.937022825
2038,28.63868771,22.73171603,-4.883235939,-8.023178075
2039,19.02405381,16.87767678,-4.841773993,-7.911297306
2040,101.7062435,44.57058729,-5.530486243,-7.960356693
2041,20.87795754,31.12315545,-4.731577522,-7.879690198
2042,30.10280195,109.3592498,-4.715512477,-7.851716127
2043,30.12800587,90.74228422,-4.823367088,-7.921650008
2044,77.55110319,410.6363659,-4.71860518,-7.689521041
2045,23.44942276,115.063101,-4.574096261,-7.637580011
2046,72.9804751,342.783264,-4.844466169,-7.812299417
2047,14.66133537,34.17878394,-4.621332784,-7.848501355
2048,44.76784154,110.4389124,-4.837407446,-7.903255131
2049,68.75604808,57.28856545,-5.110992504,-7.964422357
2050,27.79265036,54.32989147,-4.749267554,-7.863771588
2051,45.87798265,187.597222,-4.784604769,-7.816954097
2052,29.88820263,104.0991964,-4.786317347,-7.86072525
2053,22.06541131,69.95642208,-4.729838081,-7.841643858
2054,20.87631425,40.30276259,-4.793267322,-7.82465985
2055,26.12415003,86.92985357,-4.747268044,-7.873657022
2056,18.08967502,61.62190316,-4.671866679,-7.731508588
2057,42.31788282,68.02947297,-4.846542872,-7.903821744
2058,106.0466818,411.1338481,-4.967464648,-7.981302165
2059,34.45124006,62.19043615,-4.949495108,-7.966471659
2060,16.33291424,26.98842066,-4.722202052,-7.828558337
2061,43.68096835,66.8262272,-5.066138206,-7.96080109
2062,24.26147108,77.38523556,-4.776853592,-7.869445115
2063,10.71773242,17.5320862,-4.642847004,-7.875224527
2064,24.34892125,42.75256771,-4.9167829,32559992.03
2065,11.22980828,13.05577406,-4.729028173,-7.891479316
2066,28.3367015,83.52339673,-4.799570437,-7.963808369
2067,18.21245844,29.39273897,-4.903761236,-7.97297213
2068,18.41809298,45.10552253,-4.767548979,-7.825631113
2069,20.06619371,58.58083552,-4.840396003,-7.860583952
2070,20.76542238,9.422565125,-5.070132779,-8.242486999
2071,22.36121368,30.73398171,-4.784779875,-7.971563501
2072,35.33370309,54.43467802,-5.069583241,-7.929933916
2073,27.24416717,17.31692915,-4.984909591,-7.964061932
2074,24.84507238,53.05285103,-4.863078239,-7.964257598
2075,27.66430831,90.63053163,-4.812645974,-7.887414601
2076,17.78583406,19.56705518,-4.765952691,-7.953055453
2077,11.5553102,22.79824638,-4.676328309,-7.815148846
2078,13.1163796,10.05626484,-4.839697531,-7.945317088
2079,14.21859249,20.3759843,-4.768193216,-7.872708478
2080,20.18967947,46.19824302,-4.859676277,-7.983925763
2081,28.45715199,33.99034907,-4.991733959,-7.980547802
2082,28.1141034,42.9113762,-4.966644999,-8.062914779
2083,19.81637863,55.4281156,-4.781132195,-7.887715569
2084,16.30398481,35.14203982,-4.798440818,-7.889098868
2085,21.07636278,51.67276424,-4.830734876,-7.975268138
2086,20.36390292,51.52059397,-4.769781225,-7.895605504
2087,12.02108888,15.80823045,-4.745521104,-7.927553756
2088,14.2974976,10.17695404,-4.913980757,-7.951660459
2089,5.523570251,6.276498805,-4.497793704,-7.525336649
2090,52.79534766,18.17035209,-5.175394184,-8.08376192
2091,19.16892576,20.78899497,-4.866357698,-7.990895136
2092,31.65204571,34.5837368,-4.818733993,-7.882063502
2093,81.90369119,22.55758972,-5.089433741,-8.051500471
2094,69.06569075,342.5719379,-4.719971992,-7.802493379
2095,25.39055712,98.96062416,-4.716386691,-7.795433816
2096,17.89707789,55.45853073,-4.625879792,-7.825779515
2097,21.40771191,71.96923923,-4.599217374,-7.813756339
2098,17.42952581,50.26829061,-4.704209139,-7.801338359
2099,25.71561819,99.03216557,-4.678703115,-7.812114907
2100,10.66636175,74.24177231,-3.51472515,-6.582746209
2101,24.84541232,54.26199259,-4.88193908,-7.954315848
2102,59.64067428,207.1511187,-4.789307426,-7.82245504
2103,118.1846933,67.67239198,-5.133882119,-7.977011041
2104,25.23760685,54.29909771,-4.772470057,-7.88388127
2105,30.76412606,109.2877357,-4.776560212,-7.876331627
2106,30.22798642,109.3832837,-4.759578758,-7.836434301
2107,21.2459069,72.16643011,-4.688376115,-7.791592307
2108,18.87720269,34.68300007,-4.819328013,-7.874544361
2109,26.19731759,69.94871416,-4.840205818,-7.9095741
2110,24.41077378,109.0360132,-4.57455887,-7.70232897
2111,25.67653527,61.88673324,-4.73240235,-7.836659319
2112,41.52849905,138.0992613,-4.784125825,-7.881277335
2113,36.74096141,158.891208,-4.707680476,-7.793895469
2114,17.960256,32.12702518,-4.75065054,-7.88755981
2115,54.0901535,92.45195263,-5.093576578,-7.936489016
2116,19.42569526,40.29485958,-4.864223367,-7.895196806
2117,11.49209809,24.76228479,-4.608946239,-7.827698497
2118,29.6472354,43.70030676,-4.935405011,-7.946578614
2119,10.79035614,14.99257273,-4.742300279,-7.870539514
2120,26.43989057,86.84588191,-4.745641756,-7.910588434
2121,14.24212736,30.88038578,-4.736002154,-7.908675907
2122,17.19718079,33.11385865,-4.832507464,-7.905344326
2123,19.40727331,51.54683603,-4.956034475,-7.882947756
2124,28.44448908,12.03674024,-5.18148867,-8.276245026
2125,21.4387495,43.49054361,-4.681510343,-7.813685352
2126,34.82600915,64.53553727,-4.992423746,-7.907457199
2127,19.79215291,19.11521057,-4.879375945,-7.910796284
2128,45.49466976,159.1727688,-4.822847845,-7.893309087
2129,23.28815224,60.1901464,-4.841192974,-7.912147691
2130,13.54572265,26.63076432,-4.664733535,-7.865665236
2131,13.31713097,36.73076638,-4.647876599,-7.788171052
2132,10.83622628,11.02802647,-4.729726167,-7.881701063
2133,13.40822315,21.2048929,-4.71350148,-7.804300744
2134,20.49458241,54.13503332,-4.788807199,-7.933454689
2135,69.72690101,95.76073503,-4.870495556,-7.712263292
